13,99,11,99,1,99,99,13,99,99,99,9,11,3,99,99,99,99,9,99,7,12,99,9,99,9,10,99,99,99,99,99,9,10,99,12,99,11,12,8,8,6,99,99,99,99,99,9,12,12,99,99,99,10,13,9,99,99,99,99,99,13,12,10,99,99,11,99,99,6,99,13,12,99,99,6,12,12,9,13,99,99,99,11,99,9,10,12,99,10,10,99,99,99,8,8,99,6,11,7,99,10,99,11,99,11,10,2,13,99,7,99,9,13,3,99,99,10,9,99,99,11,99,99,12,99,99,7,99,8,99,99,6,10,99,99,8,8,12,12,12,6,99,99,13,12,99,99,3,10,99,13,13,7,99,9,5,10,99,13,99,12,5,99,99,99,99,99,99,12,11,99,10,99,9,13,99,99,10,99,99,9,99,11,99,99,3,9,13,99,6,9,12,99,9,99,6,12,12,99,99,99,2,99,13,10,12,99,12,9,99,4,99,99,99,99,13,99,99,10,99,99,6,10,99,99,99,6,99,99,11,99,99,99,99,5,99,99,99,1,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,99,99,99,99,99,99,13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,99,99,99,99,99,99,99,99,13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,99,99,99,99,12,99,12,99,99,99,13,99,99,99,99,99,99,99,99,99,99,99,99,99,12,12,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,12,99,13,10,99,99,99,99,99,99,13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,12,99,12,99,99,99,99,99,99,99,99,99,99,99,99,99,10,99,10,99,99,99,99,99,99,99,99,99,12,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,12,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
10,11,10,8,9,99,99,11,99,99,99,99,9,10,99,10,9,11,99,99,99,10,8,12,12,99,99,99,99,99,99,99,13,99,99,10,99,99,99,99,9,8,10,99,99,99,99,99,99,10,99,9,10,99,99,99,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,10,99,99,99,7,99,99,99,99,99,99,99,7,10,99,9,99,99,9,9,10,99,9,99,99,99,99,99,12,11,99,11,99,99,99,8,3,99,7,99,11,99,99,99,99,99,99,99,5,99,99,99,99,99,99,8,99,99,11,99,99,99,99,10,5,10,99,99,99,99,99,6,10,99,99,99,99,99,99,99,11,99,12,10,10,11,99,99,10,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,5,99,99,99,99,11,8,99,99,9,99,99,99,9,10,99,99,10,99,10,11,99,8,3,9,99,99,99,12,99,11,99,8,99,99,99,99,99,99,99,99,11,99,10,99,99,8,99,99,99,99,99,10,99,99,8,99,99,99,99,99,99,99,99
99,99,99,99,7,99,99,99,99,99,99,99,99,99,99,99,8,99,99,10,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,99,8,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,99,99,99,99,99,99,99,99,99,13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,12,99,99,10,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,99,99,99,7,99,99,99,99,99,99,99,99,99,99,99,99,99,13,99,99,12,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,12,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,99,99,99,99,99,7,99,99,99,99,99,99,99,99,99,99,9,99,99,99,8,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,7,10,10,8,99,99,9,99,99,99,7,99,99,99,13,99,99,99,99,99,2,99,99,8,13,99,99,99,99,99,10,99,99,9,7,99,12,9,99,99,6,99,99,6,99,8,99,99,99,99,99,99,99,99,99,99,99,99,99,11,99,99,99,99,99,99,99,99,9,99,99,4,1,9,99,99,99,99,99,99,99,99,99,99,99,99,99,7,10,8,99,99,3,9,99,4,99,7,11,12,99,12,99,99,10,7,99,7,7,99,99,99,7,99,99,99,99,99,1,99,99,99,99,99,99,3,7,99,6,99,99,99,99,99,99,99,99,99,99,99,8,99,9,99,99,99,99,99,11,99,99,9,99,8,11,8,99,99,99,10,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,10,99,99,99,99,99,9,99,10,99,99,99,99,8,99,99,99,99,99,11,99,10,99,99,99,99,99,99,6,99,7,99,7,99,99,9,99,99,10,99,99,6,13,99,99,99,99,99,99,8,8,99,99,99,99,6,11,99,99,99,99
99,8,99,99,10,7,99,99,99,99,99,99,13,99,99,99,99,99,3,99,99,99,99,13,99,99,99,99,99,99,99,99,13,99,99,99,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,99,13,99,99,99,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,12,99,99,99,99,99,99,11,99,99,99,99,99,99,99,99,99,99,99,99,99,13,99,99,99,99,99,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,10,99,99,99,99,12,1,99,99,99,99,99,99,13,99,99,99,99,99,99,11,12,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,10,99,1,99,99,99,99,99,99,99,99,12,99,99,5,8,99,99,2,8,99,99,13,99,99,99,99,10,9,9,2,99,12,99
99,99,99,99,9,99,99,99,99,99,11,12,99,99,99,13,9,99,99,99,99,99,11,11,99,99,6,99,99,99,99,99,13,99,99,99,11,99,99,11,99,99,99,99,99,99,99,99,13,99,99,99,99,99,99,99,99,12,99,99,99,99,99,99,99,99,99,99,99,12,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,12,12,99,99,99,99,99,13,99,99,99,99,99,11,99,9,99,99,12,99,9,99,99,12,99,99,10,99,99,99,99,99,99,99,99,99,99,99,99,99,99,11,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,12,12,99,99,12,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,99,99,99,99,99,99,99,99,99,99,13,99,99,99,99,99,99,11,99,99,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,10,99,99,99,6,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,12,99,99,99,99,99,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,12,10,99,99,99,99,99,99,99,99,99,99,99,10,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,10,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,12,99,12,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,12,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,11,99,99,99,99,99,99,99,99,99,99,13,99,99,99,99,13,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,99,99,99,99,99,99,99,99,99,10,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,11,99,99,99,99,99,4
99,99,99,99,99,99,99,99,99,99,99,99,99,99,12,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,99,9,99,99,99,99,99,12,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,10,99,99,99,99,99,99,99,99,99,13,99,99,99,99,99,99,99,99,99,99,99,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,99,99,11,99,99,99,99,10,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,7,99,99,99,99,99,99,99,99,99,99,7,99,99,99,12,5,99,9,99,99,99,4,7,99,99,99,7,99,3,99,99,99,99,10,99,10,99,10,99,6,99,99,99,8,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,7,8,99,99,99,99,99,99,99
99,99,99,99,10,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,12,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,99,99,99,99,12,99,99,12,12,99,99,99,12,99,99,99,99,99,99,99,1,12,99,99,12,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,99,99,10,99,99,99,13,99,99,13,99,99,99,99,99,99,13,99,99,9,99,99,99,99,99,99,99,99,99,99,12,99,12,99,99,99,99,99,99,99,9,99,99,99,99,99,99,99,11,99,99,99,99,3,99,99,99,99,99,99,99,99,12,12,99,99,99,99,99,99,99,3,99,99,99,99,6,99,99,99,99,99,99,99,99,10,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,7,9,99,99,99,99,99,99,99,99,12,1,99,99,99,99,99,99,99,9,12,99,99,12,6,99,99,99,99,10,99,99,6
99,99,10,99,99,99,99,99,99,99,99,99,12,99,99,99,99,99,99,99,2,99,99,99,99,99,9,9,99,99,12,12,99,99,99,12,99,99,99,99,99,99,99,99,99,99,13,99,12,13,12,7,99,99,13,99,99,13,99,99,99,99,99,13,99,99,99,13,99,99,99,13,12,99,99,99,99,99,99,99,99,99,10,99,12,99,99,99,99,99,12,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,99,99,11,99,99,99,9,99,99,9,99,99,99,99,99,13,12,11,99,99,99,99,99,99,99,99,9,99,10,99,99,99,99,99,99,13,99,99,99,99,99,99,99,99,99,99,99,99,12,12,13,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,10,99,99,99,12,99,99,99,99,99,99,99,99,99,10,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,11,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,99,99,99
99,10,99,99,9,7,99,13,11,8,2,99,99,11,99,99,8,6,10,99,7,9,6,99,11,9,99,10,9,8,99,10,99,12,99,12,7,99,99,9,99,99,99,99,10,9,99,10,99,11,6,4,13,99,99,99,10,11,99,8,7,99,13,9,8,99,99,99,7,12,9,99,11,10,11,13,10,99,99,12,8,8,9,11,12,99,10,9,9,99,10,12,99,7,99,10,1,9,9,99,13,99,7,99,6,99,7,8,9,99,6,99,13,13,11,10,6,99,8,99,7,99,3,10,99,11,99,12,1,99,13,9,99,10,99,7,7,6,9,5,7,99,99,99,8,99,99,9,8,99,5,99,99,11,99,6,11,99,99,99,11,13,99,5,5,5,4,5,1,99,11,9,10,11,8,99,1,99,5,99,9,9,10,8,99,9,5,99,12,3,99,99,12,99,10,8,99,99,99,99,11,99,8,7,11,12,99,6,99,8,8,3,99,9,99,99,99,1,5,10,99,99,5,9,99,4,99,99,99,9,12,5,99,99,10,99,1,5,9,99,99,6
99,99,99,99,99,13,9,99,99,99,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,12,99,99,99,99,99,99,99,99,99,13,12,99,99,99,99,9,99,99,99,99,99,99,99,99,99,99,99,99,5,9,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,99,99,99,99,99,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,99,99,99,99,99,99,99,13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,12,99,99,13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,99,3,13,99,99,99,99,99,99,99,99,2,99,99,99,5,99,99,99,99,99,99,99,99,8,99,99,99,99,99,5,99,99,99,99,99,99,1,11,99,1,99,99,99,99,99,99,99,4,99,99,99,13,99
